anchor_strategy,transform,top_k,query_count,anchor_count,anchor_seconds,transform_seconds,eval_seconds,pool_size,mean_recall,all_top_k_contained,any_hit
multi_scale,row_zscore,10,1000,256,4.954005599953234,0.031886700075119734,0.3070074000861496,50,0.8876000000000001,0.485,1.0
multi_scale,row_zscore,10,1000,256,4.954005599953234,0.031886700075119734,0.3070074000861496,75,0.9225999999999999,0.596,1.0
multi_scale,row_zscore,10,1000,256,4.954005599953234,0.031886700075119734,0.3070074000861496,100,0.9439000000000001,0.678,1.0
multi_scale,row_zscore,10,1000,256,4.954005599953234,0.031886700075119734,0.3070074000861496,250,0.9791000000000001,0.856,1.0
multi_scale,raw,10,1000,256,4.954005599953234,0.03614999994169921,0.32259660004638135,25,0.7735,0.226,1.0
multi_scale,raw,10,1000,256,4.954005599953234,0.03614999994169921,0.32259660004638135,50,0.8667,0.42,1.0
multi_scale,raw,10,1000,256,4.954005599953234,0.03614999994169921,0.32259660004638135,75,0.9093000000000001,0.549,1.0
multi_scale,raw,10,1000,256,4.954005599953234,0.03614999994169921,0.32259660004638135,100,0.9302,0.625,1.0
multi_scale,raw,10,1000,256,4.954005599953234,0.03614999994169921,0.32259660004638135,250,0.9742000000000001,0.824,1.0
multi_scale,rank,10,1000,256,4.954005599953234,0.15640420001000166,0.3472276999382302,25,0.7574,0.219,0.999
multi_scale,rank,10,1000,256,4.954005599953234,0.15640420001000166,0.3472276999382302,50,0.8561000000000001,0.413,1.0
multi_scale,rank,10,1000,256,4.954005599953234,0.15640420001000166,0.3472276999382302,75,0.8984000000000001,0.515,1.0
multi_scale,rank,10,1000,256,4.954005599953234,0.15640420001000166,0.3472276999382302,100,0.9232,0.598,1.0
multi_scale,rank,10,1000,256,4.954005599953234,0.15640420001000166,0.3472276999382302,250,0.9715,0.802,1.0
random,row_zscore,10,1000,256,0.0002098000841215253,0.03859749995172024,0.2736135000595823,25,0.7529000000000001,0.197,0.999
random,row_zscore,10,1000,256,0.0002098000841215253,0.03859749995172024,0.2736135000595823,50,0.8433,0.374,1.0
random,row_zscore,10,1000,256,0.0002098000841215253,0.03859749995172024,0.2736135000595823,75,0.8847,0.484,1.0
random,row_zscore,10,1000,256,0.0002098000841215253,0.03859749995172024,0.2736135000595823,100,0.9085,0.557,1.0
random,row_zscore,10,1000,256,0.0002098000841215253,0.03859749995172024,0.2736135000595823,250,0.9573,0.74,1.0
random,raw,10,1000,256,0.0002098000841215253,0.0342357000336051,0.395390999969095,25,0.7319000000000001,0.179,0.999
random,raw,10,1000,256,0.0002098000841215253,0.0342357000336051,0.395390999969095,50,0.8303,0.348,1.0
random,raw,10,1000,256,0.0002098000841215253,0.0342357000336051,0.395390999969095,75,0.872,0.44,1.0
random,raw,10,1000,256,0.0002098000841215253,0.0342357000336051,0.395390999969095,100,0.8985,0.522,1.0
random,raw,10,1000,256,0.0002098000841215253,0.0342357000336051,0.395390999969095,250,0.9522,0.715,1.0
random,rank,10,1000,256,0.0002098000841215253,0.15829549997579306,0.32007539994083345,25,0.7209,0.162,1.0
random,rank,10,1000,256,0.0002098000841215253,0.15829549997579306,0.32007539994083345,50,0.8147000000000001,0.307,1.0
random,rank,10,1000,256,0.0002098000841215253,0.15829549997579306,0.32007539994083345,75,0.8618000000000001,0.412,1.0
random,rank,10,1000,256,0.0002098000841215253,0.15829549997579306,0.32007539994083345,100,0.8869000000000001,0.484,1.0
random,rank,10,1000,256,0.0002098000841215253,0.15829549997579306,0.32007539994083345,250,0.9472,0.693,1.0
