model,embedding_file,embedding_dim,doc_count,query_count,strategy,anchor_count,top_k,pool_size,mean_recall,all_top_k_contained,any_hit,anchor_select_seconds,signature_build_seconds,search_ms_per_query
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,500,0.9778000000000002,0.835,1.0,0.0002316000172868371,0.01491809997241944,0.6664636000059545
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,1000,0.9907999999999999,0.923,1.0,0.0002316000172868371,0.01491809997241944,0.6664636000059545
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,50,0.8365,0.316,1.0,0.0003714000340551138,0.03592269995715469,0.7588957999832928
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,100,0.92,0.548,1.0,0.0003714000340551138,0.03592269995715469,0.7588957999832928
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,250,0.9745,0.822,1.0,0.0003714000340551138,0.03592269995715469,0.7588957999832928
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,500,0.9924000000000001,0.935,1.0,0.0003714000340551138,0.03592269995715469,0.7588957999832928
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,1000,0.9985999999999999,0.987,1.0,0.0003714000340551138,0.03592269995715469,0.7588957999832928
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,50,0.8687,0.35,1.0,0.10785879998002201,0.015919200028292835,0.6397408000193536
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,100,0.9471000000000002,0.643,1.0,0.10785879998002201,0.015919200028292835,0.6397408000193536
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,250,0.9886000000000001,0.901,1.0,0.10785879998002201,0.015919200028292835,0.6397408000193536
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,500,0.9975,0.976,1.0,0.10785879998002201,0.015919200028292835,0.6397408000193536
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,farthest_raw,256,10,1000,0.9997,0.997,1.0,0.10785879998002201,0.015919200028292835,0.6397408000193536
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,50,0.8486000000000001,0.323,1.0,0.08054900006391108,0.021912700030952692,0.6129327000817284
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,100,0.9349000000000001,0.607,1.0,0.08054900006391108,0.021912700030952692,0.6129327000817284
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,250,0.9857,0.884,1.0,0.08054900006391108,0.021912700030952692,0.6129327000817284
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,500,0.9974000000000001,0.974,1.0,0.08054900006391108,0.021912700030952692,0.6129327000817284
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,384,3000,1000,farthest_row_zscore,256,10,1000,0.9995999999999999,0.996,1.0,0.08054900006391108,0.021912700030952692,0.6129327000817284
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,50,0.8259000000000001,0.258,1.0,0.0001607999438419938,0.01815999997779727,0.7559869999531657
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,100,0.9039,0.457,1.0,0.0001607999438419938,0.01815999997779727,0.7559869999531657
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,250,0.9666000000000001,0.751,1.0,0.0001607999438419938,0.01815999997779727,0.7559869999531657
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,500,0.9905,0.918,1.0,0.0001607999438419938,0.01815999997779727,0.7559869999531657
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,random_raw,256,10,1000,0.9977,0.977,1.0,0.0001607999438419938,0.01815999997779727,0.7559869999531657
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,50,0.8457,0.3,1.0,0.00014509994070976973,0.027778199990279973,0.6473464999580756
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,100,0.923,0.533,1.0,0.00014509994070976973,0.027778199990279973,0.6473464999580756
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,384,3000,1000,random_row_zscore,256,10,250,0.9778000000000001,0.829,1.0,0.00014509994070976973,0.027778199990279973,0.6473464999580756
