model,embedding_file,strategy,doc_count,train_docs,train_queries,eval_queries,candidate_anchor_count,anchor_count,top_k,pool_size,mean_recall,all_top_k_contained,any_hit,search_ms_per_query,train_seconds,final_train_loss
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,10,0.60125,0.00875,1.0,0.932884250000825,22.936152599999332,2.3890020847320557
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,25,0.8265,0.28375,1.0,0.932884250000825,22.936152599999332,2.3890020847320557
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,50,0.9255000000000001,0.55625,1.0,0.932884250000825,22.936152599999332,2.3890020847320557
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,100,0.9753750000000001,0.81625,1.0,0.932884250000825,22.936152599999332,2.3890020847320557
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,250,0.9965,0.965,1.0,0.932884250000825,22.936152599999332,2.3890020847320557
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,500,0.9997499999999999,0.9975,1.0,0.932884250000825,22.936152599999332,2.3890020847320557
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,1000,1.0,1.0,1.0,0.932884250000825,22.936152599999332,2.3890020847320557
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,10,0.593125,0.0125,0.99875,0.9621107500015569,22.936152599999332,2.3890020847320557
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,25,0.8227499999999999,0.2675,1.0,0.9621107500015569,22.936152599999332,2.3890020847320557
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,50,0.9255000000000001,0.57375,1.0,0.9621107500015569,22.936152599999332,2.3890020847320557
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,100,0.973625,0.8125,1.0,0.9621107500015569,22.936152599999332,2.3890020847320557
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,250,0.996625,0.9675,1.0,0.9621107500015569,22.936152599999332,2.3890020847320557
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,500,0.9997499999999999,0.9975,1.0,0.9621107500015569,22.936152599999332,2.3890020847320557
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,1000,1.0,1.0,1.0,0.9621107500015569,22.936152599999332,2.3890020847320557
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,10,0.34712499999999996,0.0,0.98625,0.9171532500022295,0.0,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,25,0.49875,0.005,0.99625,0.9171532500022295,0.0,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,50,0.613625,0.02625,1.0,0.9171532500022295,0.0,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,100,0.72725,0.105,1.0,0.9171532500022295,0.0,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,250,0.8623750000000001,0.33375,1.0,0.9171532500022295,0.0,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,500,0.944125,0.63,1.0,0.9171532500022295,0.0,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,1000,0.988125,0.9,1.0,0.9171532500022295,0.0,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,10,0.38675000000000004,0.0,0.9975,0.9576924999964831,0.0,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,25,0.552,0.00875,1.0,0.9576924999964831,0.0,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,50,0.67,0.04,1.0,0.9576924999964831,0.0,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,100,0.7755000000000001,0.13625,1.0,0.9576924999964831,0.0,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,250,0.8938750000000002,0.42375,1.0,0.9576924999964831,0.0,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,500,0.9583750000000001,0.6925,1.0,0.9576924999964831,0.0,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,1000,0.9905000000000002,0.92,1.0,0.9576924999964831,0.0,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,10,0.45787500000000003,0.0,0.99875,1.0015093750007509,22.68215659999987,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,25,0.674875,0.0325,1.0,1.0015093750007509,22.68215659999987,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,50,0.8083750000000001,0.17125,1.0,1.0015093750007509,22.68215659999987,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,100,0.903875,0.42125,1.0,1.0015093750007509,22.68215659999987,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,250,0.9726250000000002,0.77125,1.0,1.0015093750007509,22.68215659999987,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,500,0.9922500000000001,0.92625,1.0,1.0015093750007509,22.68215659999987,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,1000,0.998375,0.98375,1.0,1.0015093750007509,22.68215659999987,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,10,0.4096250000000001,0.0,0.9975,0.9133303749968036,22.68215659999987,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,25,0.6475,0.04,0.99875,0.9133303749968036,22.68215659999987,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,50,0.7979999999999999,0.18875,1.0,0.9133303749968036,22.68215659999987,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,100,0.9086250000000001,0.47875,1.0,0.9133303749968036,22.68215659999987,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,250,0.9845000000000002,0.8625,1.0,0.9133303749968036,22.68215659999987,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,500,0.998,0.98,1.0,0.9133303749968036,22.68215659999987,2.809950828552246
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,1000,1.0,1.0,1.0,0.9133303749968036,22.68215659999987,2.809950828552246
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,10,0.501375,0.00625,1.0,0.8755089999976917,0.0,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,25,0.7167499999999998,0.10625,1.0,0.8755089999976917,0.0,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,50,0.8448750000000002,0.2825,1.0,0.8755089999976917,0.0,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,100,0.9297500000000001,0.555,1.0,0.8755089999976917,0.0,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,250,0.9826249999999999,0.865,1.0,0.8755089999976917,0.0,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,500,0.996375,0.96875,1.0,0.8755089999976917,0.0,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,1000,0.9997499999999999,0.9975,1.0,0.8755089999976917,0.0,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,10,0.548875,0.00375,1.0,0.9967017500002839,0.0,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,25,0.774,0.12875,1.0,0.9967017500002839,0.0,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,50,0.898375,0.42,1.0,0.9967017500002839,0.0,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,100,0.9592500000000002,0.70125,1.0,0.9967017500002839,0.0,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,250,0.993,0.935,1.0,0.9967017500002839,0.0,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,500,0.9991249999999999,0.9925,1.0,0.9967017500002839,0.0,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,1000,0.999875,0.99875,1.0,0.9967017500002839,0.0,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,10,0.5802499999999999,0.00625,1.0,0.8793323749978299,22.785010300001886,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,25,0.816625,0.21875,1.0,0.8793323749978299,22.785010300001886,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,50,0.9285000000000001,0.57125,1.0,0.8793323749978299,22.785010300001886,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,100,0.9805000000000001,0.84875,1.0,0.8793323749978299,22.785010300001886,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,250,0.997375,0.9775,1.0,0.8793323749978299,22.785010300001886,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,500,1.0,1.0,1.0,0.8793323749978299,22.785010300001886,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,1000,1.0,1.0,1.0,0.8793323749978299,22.785010300001886,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,10,0.566125,0.00875,1.0,0.9549698750015523,22.785010300001886,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,25,0.8030000000000002,0.2025,1.0,0.9549698750015523,22.785010300001886,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,50,0.92175,0.54375,1.0,0.9549698750015523,22.785010300001886,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,100,0.978125,0.84,1.0,0.9549698750015523,22.785010300001886,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,250,0.996625,0.97,1.0,0.9549698750015523,22.785010300001886,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,500,1.0,1.0,1.0,0.9549698750015523,22.785010300001886,2.5695383548736572
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,1000,1.0,1.0,1.0,0.9549698750015523,22.785010300001886,2.5695383548736572
