model,embedding_file,strategy,doc_count,train_docs,train_queries,eval_queries,candidate_anchor_count,anchor_count,top_k,pool_size,mean_recall,all_top_k_contained,any_hit,search_ms_per_query,train_seconds,final_train_loss
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,1000,0.9996250000000001,0.99625,1.0,0.4218086250000397,0.0,2.3423421382904053
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,10,0.5972500000000001,0.00375,1.0,0.42820849999998245,7.106740499999887,2.3423421382904053
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,25,0.8211250000000001,0.2625,1.0,0.42820849999998245,7.106740499999887,2.3423421382904053
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,50,0.919,0.5475,1.0,0.42820849999998245,7.106740499999887,2.3423421382904053
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,100,0.9717500000000001,0.7825,1.0,0.42820849999998245,7.106740499999887,2.3423421382904053
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,250,0.995875,0.96,1.0,0.42820849999998245,7.106740499999887,2.3423421382904053
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,500,0.9995,0.995,1.0,0.42820849999998245,7.106740499999887,2.3423421382904053
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,1000,0.999875,0.99875,1.0,0.42820849999998245,7.106740499999887,2.3423421382904053
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,10,0.589125,0.00875,1.0,0.39953487500042684,7.106740499999887,2.3423421382904053
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,25,0.8127500000000001,0.2475,1.0,0.39953487500042684,7.106740499999887,2.3423421382904053
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,50,0.9147500000000001,0.53,1.0,0.39953487500042684,7.106740499999887,2.3423421382904053
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,100,0.9711250000000001,0.78875,1.0,0.39953487500042684,7.106740499999887,2.3423421382904053
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,250,0.9953749999999999,0.9575,1.0,0.39953487500042684,7.106740499999887,2.3423421382904053
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,500,0.9996250000000001,0.99625,1.0,0.39953487500042684,7.106740499999887,2.3423421382904053
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,1000,1.0,1.0,1.0,0.39953487500042684,7.106740499999887,2.3423421382904053
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,10,0.34425000000000006,0.0,0.98125,0.2915782500002706,0.0,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,25,0.49,0.005,0.99875,0.2915782500002706,0.0,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,50,0.60675,0.0275,0.99875,0.2915782500002706,0.0,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,100,0.7194999999999999,0.10875,1.0,0.2915782500002706,0.0,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,250,0.8587500000000001,0.3375,1.0,0.2915782500002706,0.0,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,500,0.9407500000000002,0.61625,1.0,0.2915782500002706,0.0,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,1000,0.989375,0.91125,1.0,0.2915782500002706,0.0,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,10,0.38487499999999997,0.0,0.995,0.4020211250002603,0.0,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,25,0.5522499999999999,0.0075,1.0,0.4020211250002603,0.0,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,50,0.665,0.04375,1.0,0.4020211250002603,0.0,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,100,0.7703749999999999,0.14625,1.0,0.4020211250002603,0.0,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,250,0.8902500000000001,0.40625,1.0,0.4020211250002603,0.0,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,500,0.9590000000000001,0.69875,1.0,0.4020211250002603,0.0,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,1000,0.991,0.92625,1.0,0.4020211250002603,0.0,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,10,0.45375,0.0,1.0,0.37979037500008417,7.065013200000067,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,25,0.6665000000000001,0.03375,1.0,0.37979037500008417,7.065013200000067,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,50,0.800125,0.175,1.0,0.37979037500008417,7.065013200000067,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,100,0.8965000000000001,0.42125,1.0,0.37979037500008417,7.065013200000067,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,250,0.9698750000000002,0.75375,1.0,0.37979037500008417,7.065013200000067,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,500,0.9916250000000001,0.9225,1.0,0.37979037500008417,7.065013200000067,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,1000,0.9984999999999999,0.985,1.0,0.37979037500008417,7.065013200000067,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,10,0.4395,0.00125,0.99625,0.4355244999999286,7.065013200000067,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,25,0.669875,0.0575,0.99875,0.4355244999999286,7.065013200000067,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,50,0.8282499999999999,0.25375,1.0,0.4355244999999286,7.065013200000067,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,100,0.9305000000000001,0.5575,1.0,0.4355244999999286,7.065013200000067,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,250,0.990625,0.90875,1.0,0.4355244999999286,7.065013200000067,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,500,0.9992500000000001,0.9925,1.0,0.4355244999999286,7.065013200000067,2.912208318710327
sentence-transformers/paraphrase-albert-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_albert_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,1000,1.0,1.0,1.0,0.4355244999999286,7.065013200000067,2.912208318710327
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,10,0.519875,0.00375,1.0,0.35947937499997806,0.0,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,25,0.73925,0.1125,1.0,0.35947937499997806,0.0,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,50,0.863375,0.3225,1.0,0.35947937499997806,0.0,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,100,0.9386250000000002,0.60125,1.0,0.35947937499997806,0.0,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,250,0.9846250000000001,0.8875,1.0,0.35947937499997806,0.0,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,500,0.996375,0.965,1.0,0.35947937499997806,0.0,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,1000,0.999875,0.99875,1.0,0.35947937499997806,0.0,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,10,0.550625,0.0075,1.0,0.4845205000003716,0.0,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,25,0.7730000000000001,0.13375,1.0,0.4845205000003716,0.0,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,50,0.8965000000000001,0.4,1.0,0.4845205000003716,0.0,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,100,0.9597500000000001,0.70375,1.0,0.4845205000003716,0.0,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,250,0.9923750000000001,0.93875,1.0,0.4845205000003716,0.0,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,500,0.999375,0.99375,1.0,0.4845205000003716,0.0,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,1000,0.999875,0.99875,1.0,0.4845205000003716,0.0,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,10,0.589,0.005,1.0,0.554548000000068,7.139437599999837,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,25,0.825875,0.24625,1.0,0.554548000000068,7.139437599999837,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,50,0.934875,0.5975,1.0,0.554548000000068,7.139437599999837,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,100,0.9830000000000001,0.8675,1.0,0.554548000000068,7.139437599999837,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,250,0.999125,0.99125,1.0,0.554548000000068,7.139437599999837,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,500,1.0,1.0,1.0,0.554548000000068,7.139437599999837,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,1000,1.0,1.0,1.0,0.554548000000068,7.139437599999837,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,10,0.56675,0.01,1.0,0.4484897499997942,7.139437599999837,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,25,0.8036250000000001,0.2225,1.0,0.4484897499997942,7.139437599999837,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,50,0.922625,0.55875,1.0,0.4484897499997942,7.139437599999837,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,100,0.9784999999999999,0.8425,1.0,0.4484897499997942,7.139437599999837,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,250,0.998,0.9825,1.0,0.4484897499997942,7.139437599999837,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,500,1.0,1.0,1.0,0.4484897499997942,7.139437599999837,2.507413148880005
sentence-transformers/paraphrase-MiniLM-L3-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__paraphrase_MiniLM_L3_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,1000,1.0,1.0,1.0,0.4484897499997942,7.139437599999837,2.507413148880005
