build_seconds,candidate_containment,candidate_pool,candidate_source,end_to_end_ms_per_query,final_all_top10_contained,final_mrr_at_10,final_ndcg_at_10,final_recall_at_10,final_reranker,index_mb,prep_seconds,rerank_ms_per_query,route_ms_per_query,system,update_ms_per_doc
0.15148790000239387,1.0,50,raw vectors,0.7754149992251769,0.15,1.0,0.911997688903571,0.8699999999999999,code_reranker,4.608,,0.6026749993907288,0.1727399998344481,raw_hnsw_low_ef,0.15135599998757243
0.12668360001407564,0.95,25,relation HNSW,0.5336699992767535,0.15,1.0,0.9153104000762905,0.8749999999999998,code_reranker,4.608,0.5409687000064878,0.29349999967962503,0.24016999959712848,ridge_relation_pool25,0.15507400006754324
0.12668360001407564,1.0,50,relation HNSW,0.7561699996585958,0.15,1.0,0.911997688903571,0.8699999999999999,code_reranker,4.608,0.5409687000064878,0.5576149997068569,0.19855499995173886,ridge_relation_pool50,0.15507400006754324
0.40245320000394713,1.0,50,BM25 + raw dense,2.4128099998051766,0.15,1.0,0.911997688903571,0.8699999999999999,code_reranker,5.7200999999999995,,0.41486999980406836,1.9979400000011083,bm25_dense_hybrid,-1.0
3.1999489000008907,0.35,50,centroid routing,0.6409650006389711,0.1,1.0,0.8162743490909599,0.74,code_reranker,0.098304,,0.4673950003052596,0.1735700003337115,cluster_ivf_baseline,0.01341600000159815
