model,embedding_file,strategy,doc_count,train_docs,train_queries,eval_queries,candidate_anchor_count,anchor_count,top_k,pool_size,mean_recall,all_top_k_contained,any_hit,search_ms_per_query,train_seconds,final_train_loss
BAAI/bge-small-en-v1.5,experiments\robustness_3k_general_rerun\outputs\embeddings\BAAI__bge_small_en_v1.5_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,25,0.7665000000000001,0.15625,1.0,0.8849005000001853,23.81291450000208,2.5906448364257812
BAAI/bge-small-en-v1.5,experiments\robustness_3k_general_rerun\outputs\embeddings\BAAI__bge_small_en_v1.5_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,50,0.8808750000000001,0.375,1.0,0.8849005000001853,23.81291450000208,2.5906448364257812
BAAI/bge-small-en-v1.5,experiments\robustness_3k_general_rerun\outputs\embeddings\BAAI__bge_small_en_v1.5_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,100,0.951,0.65125,1.0,0.8849005000001853,23.81291450000208,2.5906448364257812
BAAI/bge-small-en-v1.5,experiments\robustness_3k_general_rerun\outputs\embeddings\BAAI__bge_small_en_v1.5_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,250,0.9903749999999999,0.92125,1.0,0.8849005000001853,23.81291450000208,2.5906448364257812
BAAI/bge-small-en-v1.5,experiments\robustness_3k_general_rerun\outputs\embeddings\BAAI__bge_small_en_v1.5_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,500,0.998,0.98375,1.0,0.8849005000001853,23.81291450000208,2.5906448364257812
BAAI/bge-small-en-v1.5,experiments\robustness_3k_general_rerun\outputs\embeddings\BAAI__bge_small_en_v1.5_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,1000,0.999875,0.99875,1.0,0.8849005000001853,23.81291450000208,2.5906448364257812
BAAI/bge-small-en-v1.5,experiments\robustness_3k_general_rerun\outputs\embeddings\BAAI__bge_small_en_v1.5_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,10,0.539,0.005,1.0,0.957431000001634,23.81291450000208,2.5906448364257812
BAAI/bge-small-en-v1.5,experiments\robustness_3k_general_rerun\outputs\embeddings\BAAI__bge_small_en_v1.5_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,25,0.768375,0.15,1.0,0.957431000001634,23.81291450000208,2.5906448364257812
BAAI/bge-small-en-v1.5,experiments\robustness_3k_general_rerun\outputs\embeddings\BAAI__bge_small_en_v1.5_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,50,0.8910000000000001,0.41,1.0,0.957431000001634,23.81291450000208,2.5906448364257812
BAAI/bge-small-en-v1.5,experiments\robustness_3k_general_rerun\outputs\embeddings\BAAI__bge_small_en_v1.5_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,100,0.9595000000000001,0.7125,1.0,0.957431000001634,23.81291450000208,2.5906448364257812
BAAI/bge-small-en-v1.5,experiments\robustness_3k_general_rerun\outputs\embeddings\BAAI__bge_small_en_v1.5_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,250,0.992875,0.9425,1.0,0.957431000001634,23.81291450000208,2.5906448364257812
BAAI/bge-small-en-v1.5,experiments\robustness_3k_general_rerun\outputs\embeddings\BAAI__bge_small_en_v1.5_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,500,0.9984999999999999,0.98875,1.0,0.957431000001634,23.81291450000208,2.5906448364257812
BAAI/bge-small-en-v1.5,experiments\robustness_3k_general_rerun\outputs\embeddings\BAAI__bge_small_en_v1.5_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,1000,1.0,1.0,1.0,0.957431000001634,23.81291450000208,2.5906448364257812
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,10,0.48487499999999994,0.0075,0.9975,0.8846337500017398,0.0,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,25,0.69675,0.1,1.0,0.8846337500017398,0.0,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,50,0.8169999999999998,0.265,1.0,0.8846337500017398,0.0,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,100,0.9045000000000001,0.48125,1.0,0.8846337500017398,0.0,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,250,0.97075,0.79625,1.0,0.8846337500017398,0.0,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,500,0.9907499999999999,0.92375,1.0,0.8846337500017398,0.0,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,1000,0.9984999999999999,0.98625,1.0,0.8846337500017398,0.0,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,10,0.504375,0.00625,0.9975,0.9046218749972468,0.0,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,25,0.7138749999999999,0.1025,1.0,0.9046218749972468,0.0,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,50,0.839375,0.295,1.0,0.9046218749972468,0.0,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,100,0.9325,0.58625,1.0,0.9046218749972468,0.0,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,250,0.9846250000000001,0.8725,1.0,0.9046218749972468,0.0,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,500,0.9965,0.9675,1.0,0.9046218749972468,0.0,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,1000,0.9996250000000001,0.99625,1.0,0.9046218749972468,0.0,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,10,0.53425,0.01,0.99875,0.9224733749988445,22.04369450000013,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,25,0.757125,0.1675,1.0,0.9224733749988445,22.04369450000013,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,50,0.879375,0.41875,1.0,0.9224733749988445,22.04369450000013,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,100,0.9505000000000001,0.6775,1.0,0.9224733749988445,22.04369450000013,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,250,0.991625,0.92875,1.0,0.9224733749988445,22.04369450000013,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,500,0.99775,0.98125,1.0,0.9224733749988445,22.04369450000013,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,1000,0.9996250000000001,0.99625,1.0,0.9224733749988445,22.04369450000013,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,10,0.5425,0.0075,0.99875,0.9311641249996683,22.04369450000013,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,25,0.76425,0.1575,1.0,0.9311641249996683,22.04369450000013,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,50,0.884,0.42,1.0,0.9311641249996683,22.04369450000013,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,100,0.955625,0.6925,1.0,0.9311641249996683,22.04369450000013,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,250,0.9938750000000001,0.94875,1.0,0.9311641249996683,22.04369450000013,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,500,0.9988750000000001,0.99,1.0,0.9311641249996683,22.04369450000013,2.47410249710083
intfloat/e5-small-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\intfloat__e5_small_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,1000,1.0,1.0,1.0,0.9311641249996683,22.04369450000013,2.47410249710083
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,10,0.51825,0.00625,0.9975,0.8960937500023647,0.0,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,25,0.720125,0.10875,1.0,0.8960937500023647,0.0,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,50,0.8333750000000001,0.255,1.0,0.8960937500023647,0.0,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,100,0.911875,0.485,1.0,0.8960937500023647,0.0,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,250,0.970125,0.77625,1.0,0.8960937500023647,0.0,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,500,0.9910000000000001,0.92375,1.0,0.8960937500023647,0.0,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,1000,0.9976249999999999,0.97625,1.0,0.8960937500023647,0.0,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,10,0.53825,0.00125,0.9975,0.9521670000003724,0.0,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,25,0.7516250000000001,0.13625,1.0,0.9521670000003724,0.0,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,50,0.8600000000000001,0.34125,1.0,0.9521670000003724,0.0,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,100,0.9278749999999999,0.57625,1.0,0.9521670000003724,0.0,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,250,0.9741249999999999,0.815,1.0,0.9521670000003724,0.0,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,500,0.992375,0.93625,1.0,0.9521670000003724,0.0,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,1000,0.998375,0.985,1.0,0.9521670000003724,0.0,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,10,0.587375,0.00625,1.0,0.9441721250004775,22.876248199998372,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,25,0.8091250000000001,0.2275,1.0,0.9441721250004775,22.876248199998372,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,50,0.9127500000000001,0.4925,1.0,0.9441721250004775,22.876248199998372,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,100,0.968875,0.77375,1.0,0.9441721250004775,22.876248199998372,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,250,0.99375,0.9475,1.0,0.9441721250004775,22.876248199998372,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,500,0.9990000000000001,0.99,1.0,0.9441721250004775,22.876248199998372,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,1000,1.0,1.0,1.0,0.9441721250004775,22.876248199998372,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,10,0.58425,0.0025,0.9975,0.9428619999971488,22.876248199998372,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,25,0.809,0.22875,1.0,0.9428619999971488,22.876248199998372,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,50,0.9141250000000001,0.50375,1.0,0.9428619999971488,22.876248199998372,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,100,0.968875,0.77625,1.0,0.9428619999971488,22.876248199998372,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,250,0.9946250000000001,0.95,1.0,0.9428619999971488,22.876248199998372,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,500,0.9997499999999999,0.9975,1.0,0.9428619999971488,22.876248199998372,2.342557668685913
sentence-transformers/all-MiniLM-L12-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L12_v2_n3000_tok160.npy,learned_weighted_bank,3000,2000,800,800,512,512,10,1000,1.0,1.0,1.0,0.9428619999971488,22.876248199998372,2.342557668685913
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,10,0.55075,0.00875,1.0,0.9418337500028429,0.0,2.3188726902008057
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,25,0.7603750000000001,0.1525,1.0,0.9418337500028429,0.0,2.3188726902008057
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,50,0.8647499999999999,0.365,1.0,0.9418337500028429,0.0,2.3188726902008057
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,100,0.93025,0.575,1.0,0.9418337500028429,0.0,2.3188726902008057
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,250,0.97775,0.82625,1.0,0.9418337500028429,0.0,2.3188726902008057
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,500,0.99225,0.93375,1.0,0.9418337500028429,0.0,2.3188726902008057
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,random_row_zscore,3000,2000,800,800,512,256,10,1000,0.99875,0.98875,1.0,0.9418337500028429,0.0,2.3188726902008057
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,10,0.5740000000000001,0.00375,1.0,0.8087597499979893,0.0,2.3188726902008057
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,25,0.783875,0.2075,1.0,0.8087597499979893,0.0,2.3188726902008057
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,50,0.887875,0.43375,1.0,0.8087597499979893,0.0,2.3188726902008057
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,100,0.9511250000000001,0.66,1.0,0.8087597499979893,0.0,2.3188726902008057
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,250,0.988625,0.89875,1.0,0.8087597499979893,0.0,2.3188726902008057
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,500,0.9978750000000001,0.97875,1.0,0.8087597499979893,0.0,2.3188726902008057
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,farthest_row_zscore,3000,2000,800,800,512,256,10,1000,0.9997499999999999,0.9975,1.0,0.8087597499979893,0.0,2.3188726902008057
sentence-transformers/all-MiniLM-L6-v2,experiments\robustness_3k_general_rerun\outputs\embeddings\sentence_transformers__all_MiniLM_L6_v2_n3000_tok160.npy,learned_top256,3000,2000,800,800,512,256,10,10,0.6004999999999999,0.01,1.0,0.9440995000022667,22.8713244999999,2.3188726902008057
